"Date","ID","Kax.out","MC.out","MC2.out","pc.out","ratio.hr.out","ratio.mhr.out","Fd.hr.out","Vc.mhr.out","Vc.hr.out","Fd.mhr.out","Kax.mid","MC.mid","MC2.mid","pc.mid","ratio.hr.mid","ratio.mhr.mid","Fd.hr.mid","Vc.mhr.mid","Vc.hr.mid","Fd.mhr.mid","Kax.inn","MC.inn","MC2.inn","pc.inn","ratio.hr.inn","ratio.mhr.inn","Fd.hr.inn","Vc.mhr.inn","Vc.hr.inn","Fd.mhr.inn","Hour","DOY","Vc","Tmaxup","Tmaxdown"
2015-05-03 02:30:00,11,0.812106399824179,0.67051655364142,0.375489270039195,2242296.12730391,1.17741987425324,1.05671056927604,3.62325836677814,3.29976449221927,9.76717817567547,1.22408940328398,0.729206773845016,0.48749542960239,0.272997440577338,1813675.29649443,1.60725875525266,1.21264816941144,9.15076092961794,11.5397048038948,29.1827716136083,3.61847329845681,0.879830028550555,0.598643124029503,0.335240149456522,2073974.30502717,2.01835398336922,1.24914811439286,15.7547450017395,13.3308721754245,45.2172739630126,4.64478446768805,2,123,49.6978177359828,30.9579158316633,22.8236472945892
2015-05-03 02:45:00,12,0.817855943854817,0.654338169109349,0.366429374701235,2204407.64500057,1.19281922742326,1.09253967016832,3.85924279312684,5.29095891446926,10.5475747410545,1.93590427758887,0.729492830926758,0.49435476385869,0.276838667760866,1829739.30857594,1.56484559756634,1.17987317463325,8.65925711432245,9.8921023702307,27.4271607797417,3.12311793819706,0.892630113493293,0.604979409261676,0.338788469186538,2088813.3781381,2.0019613204744,1.31122051163378,15.6296117836702,16.2831659511974,44.603756986986,5.70578757526069,2,123,49.6978177359828,32.5450901803607,21.8316633266533
2015-05-03 03:00:00,13,0.754000112441206,0.655905396899314,0.367307022263616,2208077.96710644,1.16996028383458,1.06127826634705,3.43881420294221,3.55738418669272,9.38590695043652,1.30335654626877,0.692358382161175,0.477158500282316,0.267208760158097,1789467.03498116,1.52031019931211,1.20709925135857,7.93056677219672,11.2634734420404,25.5556341569002,3.4953438318355,0.818139551942579,0.583288048151034,0.326641306964579,2038013.94572587,1.91244571103645,1.32187804910542,14.1642908252488,16.7792901377439,41.222262485763,5.76549492969525,3,123,49.6978177359828,38.6953907815631,23.0220440881764
2015-05-03 03:15:00,14,0.744703124222187,0.63513786046249,0.355677201858994,2159442.05817431,1.10728141011049,1.05686109794151,2.19211741174608,3.30827258129621,6.09145027759615,1.19054110232735,0.67687111279542,0.470488357933462,0.263473480442739,1773846.09521153,1.44563456786105,1.1679044764694,6.88737773138666,9.28045081957605,22.34465331713,2.86054875879305,0.810303067718214,0.57195415506618,0.320294326837061,2011470.87483259,1.92728404468312,1.30747926358617,14.2096885371609,16.1082947759236,41.7866277151173,5.47768183618806,3,123,49.6978177359828,38.2985971943888,25.2044088176353
2015-05-03 03:30:00,15,0.724274349599158,0.628554672035151,0.351990616339684,2144024.75753256,1.1981163262924,1.08295607069719,3.86928223946998,4.76484680847377,10.8139892522699,1.70487844029925,0.638200800814106,0.442080405414144,0.247565027031921,1707316.94304749,1.47081527132709,1.20596471590365,7.01568577963375,11.2068621415725,23.4383492347403,3.35449491657927,0.749629328775677,0.541136675720857,0.30303653840368,1939298.80360419,1.79143687853955,1.29470633641881,12.0775160025282,15.5084213906529,36.5554281531279,5.12381380775959,3,123,49.6978177359828,45.8376753507014,24.6092184368737
2015-05-03 03:45:00,16,0.714860453261369,0.592619663859606,0.331867011761379,2059867.84318609,1.15842880624763,1.07238548457547,3.04680303626317,4.17914101183209,8.79221474819361,1.44821525502866,0.653794930750792,0.446471169944527,0.250023855168935,1717599.76231649,1.48087340827305,1.18608516054779,7.17836002213663,10.2074025730622,23.8720042925254,3.06938661967596,0.770273360530123,0.545474821403553,0.30546589998599,1949458.39374141,1.90329883641243,1.2970323478903,13.5597874225051,15.6179935052846,40.8735644621076,5.18126262499212,3,123,49.6978177359828,44.0521042084168,25.4028056112224
2015-05-03 04:00:00,17,0.810462238930834,0.658883299899592,0.368974647943771,2215051.97770085,1.16905054100224,1.08383722225261,3.43044554313239,4.81341196387107,9.33926059758298,1.76803585746338,0.735805920758774,0.495297052806663,0.277366349571731,1831946.07390898,1.58368453831951,1.20041069528386,8.9147608472242,10.9290680112034,28.2100346299583,3.4537365473298,0.869944916101963,0.592104254738929,0.3315783826538,2058660.79625819,2.27869668356762,1.40380044087381,18.9685916553779,20.500648018151,54.7635518690618,7.10086193563033,4,123,49.6978177359828,40.2825651302605,28.5771543086172
2015-05-03 04:15:00,18,0.810579011872245,0.720686935162798,0.403584683691167,2359791.14719646,1.1640896461962,1.07736659066591,3.51287148399187,4.4558574711278,9.08432122216876,1.72306265534279,0.716205116084225,0.508838532494242,0.284949578196775,1863659.13601891,1.5928379162861,1.19726688193235,9.15580467268179,10.7713355134762,28.5886229746373,3.44963253783859,0.834907637180858,0.607613042605988,0.340263303859354,2094981.13673982,2.08978538245772,1.37922783297562,16.814333097259,19.4006048133434,47.8718797340707,6.8141930801952,4,123,49.6978177359828,32.3466933867736,23.0220440881764
2015-05-03 04:30:00,19,0.859061663180209,0.727019755344422,0.407131062992876,2374622.10543621,1.21862888564278,1.08695690555078,4.60053322909346,4.98503996790257,11.8362376113284,1.93759560882294,0.723045798855147,0.493371801884838,0.276288209055509,1827437.29027014,1.54234733620394,1.20455509701627,8.35378555127153,11.1364613546442,26.4854756934773,3.51255197502953,0.859441559970004,0.592117324497466,0.331585701718581,2058691.4045871,1.99562245844337,1.27390303605748,15.3673686639244,14.5216563950941,44.3660630101817,5.02996282052416,4,123,49.6978177359828,40.2825651302605,27.5851703406814
2015-05-03 04:45:00,20,0.801623470466411,0.675223609170885,0.378125221135695,2253319.67478948,1.13082121684652,1.06631961745537,2.73692051551426,3.84040377610709,7.34864517965288,1.43031533374189,0.721597565390389,0.490332442278168,0.274586167675774,1820319.35322009,1.47135420492755,1.14020340372494,7.37767214819331,7.84284665736103,23.4616307931011,2.46623740083651,0.862288052139335,0.591099588461313,0.331015769538335,2056307.94820932,1.9626940932241,1.29819371220367,14.9244642401008,15.6726464046667,43.1271230489307,5.42363678070552,4,123,49.6978177359828,37.3066132264529,24.4108216432866
2015-05-03 05:00:00,21,0.855564106955205,0.725151956254771,0.406085095502672,2370247.86939217,1.12527570061391,1.07589961476283,2.73791427484616,4.37449620835937,7.05472878626785,1.69772587678225,0.792114326921447,0.535090704237686,0.299650794373104,1925139.62206832,1.65486335791291,1.19253650257297,10.2243732843123,10.5333264975872,31.125076769219,3.46012518572727,0.932425963256038,0.632521929225492,0.354212280366276,2153315.75649176,2.69080965976877,1.409119600317,24.8851738710969,20.7370747308246,69.3088544288661,7.44559572520612,5,123,49.6978177359828,34.1322645290581,27.5851703406814
2015-05-03 05:15:00,22,0.733889135482866,0.655177695806355,0.366899509651559,2206373.74936282,1.21655419591225,1.11038835270486,4.29625292186576,6.2588389165405,11.7335104893954,2.29168883489529,0.650707745158024,0.455335043546728,0.254987624386168,1738358.24518295,1.5415507253507,1.22084726680136,8.02769705742426,11.9459173286938,26.4519940474546,3.62536772145602,0.752436930121267,0.538579763274773,0.301604667433873,1933310.71920846,2.02229290036755,1.36071542928382,14.9515438457722,18.5630018878454,45.3644444945577,6.11812929107,5,123,49.6978177359828,37.3066132264529,29.5691382765531
2015-05-03 05:30:00,23,0.790524946121977,0.691781665483286,0.38739773267064,2292097.31802862,1.21303157105207,1.10014883839444,4.36494741961745,5.70545122295351,11.5587513797477,2.15455751016662,0.685885863486946,0.476781727776188,0.266997767554665,1788584.66391361,1.63054124517173,1.22456165858596,9.34849456878526,12.1291892553484,30.1362704450105,3.76256445150685,0.824029879716922,0.591634235555292,0.331315171910964,2057560.04893165,2.16431138854453,1.38400394979249,17.5229558392608,19.615447222891,50.6114452774999,6.79136139206198,5,123,49.6978177359828,34.5290581162325,23.0220440881764
2015-05-03 05:45:00,24,0.723044908243378,0.61750020996291,0.34580011757923,2118136.09171634,1.17251352017771,1.07700259571715,3.37209847406648,4.4356800049563,9.51664948556793,1.57172435517811,0.662834847103237,0.445169246378684,0.249294777972063,1714550.76147917,1.54339430657556,1.20678301201607,7.96663239595014,11.2476982204848,26.529465314476,3.37761338048114,0.769639932271868,0.521449079425121,0.292011484478068,1893192.02808728,2.05373317110149,1.36778924918679,15.0876066322734,18.8839860194932,46.5357929690739,6.12247335939474,5,123,49.6978177359828,30.1643286573146,29.9659318637275
2015-05-03 06:00:00,25,0.744544074124333,0.663407644557152,0.371508280952005,2225647.63094129,1.13230096383097,1.05659074492761,2.73852466117171,3.29299096166695,7.42684384233679,1.21423543418722,0.679971982036012,0.476288598234422,0.266721615011276,1787429.79397716,1.58407715782288,1.21333853747191,8.75164166126405,11.5739971497843,28.2262972782848,3.5885498776111,0.805146029810177,0.573777944114921,0.321315648704356,2015742.04288162,2.2050520460144,1.44997358760716,17.7456414898832,22.5339525891391,52.0972305056065,7.67563726739474,6,123,49.6978177359828,38.496993987976,19.6492985971944
2015-05-03 06:15:00,26,0.718771426039689,0.607903230876344,0.340425809290752,2095660.73445393,1.17104733093438,1.10423501743026,3.31709082630556,5.92688239920598,9.44160199351677,2.08227451744925,0.652633664601386,0.442976501806073,0.248066841011401,1709415.52910968,1.51658948263553,1.22789557081253,7.60936159335191,12.2932940638324,25.397886350645,3.68314584976208,0.759860137107622,0.504813008744814,0.282695284897096,1854231.68143966,2.2288958266544,1.48490234476755,16.8951442830333,24.0452129800481,52.9631626078464,7.67037545741258,6,123,49.6978177359828,38.6953907815631,25.4028056112224
2015-05-03 06:30:00,27,0.727365174057213,0.621642095624262,0.348119573549587,2127836.05658437,1.14918631097671,1.0675522519178,2.95621922794653,3.90939596290619,8.31249459940858,1.39032048406048,0.649194481629074,0.444521564969752,0.248932076383061,1713033.94343396,1.54250988496907,1.24221219214809,7.95009289304579,12.9938465781076,26.4923064515195,3.89933158605809,0.747356808039256,0.508533376026374,0.284778690574769,1862944.48398369,2.10981037607808,1.46006085567,15.5634874506617,22.9726707204724,48.6108739474122,7.35503897446981,6,123,49.6978177359828,39.4889779559118,21.6332665330661
2015-05-03 06:45:00,28,0.712709757785866,0.612349535786158,0.342915740040248,2106073.62484832,1.14375543692283,1.08214489942732,2.8319873760943,4.7201038304519,8.02896204401458,1.66488200945714,0.624672426188738,0.422297740163836,0.236486734491748,1660987.52364449,1.62684721710244,1.25639440268808,8.78937229647236,13.6813700214451,29.9854503401464,4.01030010489048,0.714835861246742,0.499395312034455,0.279661374739295,1841543.86915973,2.13175383606335,1.45017902241661,15.6803470085313,22.5429063338663,49.4181993987153,7.15284243854968,6,123,49.6978177359828,35.5210420841683,31.751503006012
